Date,Open,High,Low,Close,Adj Close,Volume
2010-11-30,235951,244531,234113,240241,237571.375,216595
2010-12-01,242693,242693,235339,237177,234541.4063,109515
2010-12-02,237790,239629,233500,236564,233935.2656,173136
2010-12-03,237177,237177,230436,232274,229692.9063,242763
2010-12-06,231661,232274,226758,227984,225450.5781,131275
2010-12-07,227984,231661,227984,231048,228480.5313,119806
2010-12-08,232274,235339,231048,232887,230299.0938,149520
2010-12-09,234113,235951,232274,235951,233329.0469,164077
2010-12-10,235951,236564,232887,234113,231511.4688,73976
2010-12-13,235339,235339,232887,233500,230905.2813,74369
2010-12-14,237790,239629,235339,236564,233935.2656,165371
2010-12-15,237790,237790,233500,237177,234541.4063,210058
2010-12-16,237177,242080,235951,242080,239389.9531,142551
2010-12-17,243919,251886,243306,249434,246662.2344,288118
2010-12-20,250047,258627,248821,257402,254541.6719,315044
2010-12-21,261079,261079,250047,251273,248480.7813,173374
2010-12-22,251273,256789,249434,256176,253329.2969,132664
2010-12-23,257402,259240,254337,257402,254541.6719,95838
2010-12-24,258627,261079,249434,251273,248480.7813,81062
2010-12-27,250047,252499,246370,251886,249086.9688,57892
2010-12-28,253724,265982,252499,259240,256359.25,126801
2010-12-29,258627,267820,258014,267207,264237.7188,113138
2010-12-30,269659,280690,269046,278239,275147.125,236249
2011-01-03,280690,281303,269659,271497,268480.0625,124146
2011-01-04,273949,276400,265982,271497,268480.0625,124558
2011-01-05,268433,278852,268433,272723,269692.4375,152952
2011-01-06,275174,276400,269046,271497,268480.0625,155853
2011-01-07,271497,278852,271497,275787,272722.3438,165326
2011-01-10,275787,277013,262304,263530,260601.5938,212897
2011-01-11,265982,265982,257402,259240,256359.25,261749
2011-01-12,261692,262917,251886,255563,252723.1094,385595
2011-01-13,256176,256789,244531,248209,245450.8125,651664
2011-01-14,249434,254337,248209,253724,250904.5469,328261
2011-01-17,256789,262917,256176,258627,255753.0781,421430
2011-01-18,259853,260466,249434,252499,249693.1719,350536
2011-01-19,249434,251273,242693,244531,241813.7031,390493
2011-01-20,246370,251886,246370,250047,247268.4219,254774
2011-01-21,251273,253111,248209,251273,248480.7813,183772
2011-01-24,256789,264756,254337,257402,254541.6719,378313
2011-01-25,254337,256789,250047,252499,249693.1719,221452
2011-01-26,254950,257402,250660,251273,248480.7813,119344
2011-01-27,249434,254950,246983,250047,247268.4219,226934
2011-01-28,251886,252499,248209,248821,246056.0469,118821
2011-01-31,247596,247596,237177,245144,242419.875,184823
2011-02-01,246370,251273,240854,241467,238783.7656,161765
2011-02-07,248821,251273,246370,250047,247268.4219,201839
2011-02-08,251886,252499,248821,249434,246662.2344,107344
2011-02-09,247596,256176,246370,253111,250298.3438,279138
2011-02-10,250047,251886,244531,245144,242419.875,189075
2011-02-11,248209,248209,229210,229210,226662.9531,381852
2011-02-14,231048,235339,229823,232274,229692.9063,194643
2011-02-15,234113,234113,227984,229210,226662.9531,242828
2011-02-16,226758,232274,226758,229210,226662.9531,150812
2011-02-17,232887,237177,231048,235339,232723.8594,136378
2011-02-18,237177,239016,227984,237177,234541.4063,281087
2011-02-21,239629,239629,224920,227371,224844.4063,343755
2011-02-22,226146,229823,221856,222468,219995.875,212171
2011-02-23,224307,233500,223694,232274,229692.9063,171891
2011-02-24,232274,232274,226758,227984,225450.5781,79807
2011-02-25,227371,229210,226758,227984,225450.5781,64919
2011-02-28,229823,232887,228597,232274,229692.9063,153990
2011-03-02,231048,232274,226758,231661,229086.7031,100617
2011-03-03,233500,234113,231048,233500,230905.2813,77043
2011-03-04,233500,235951,231048,235951,233329.0469,107851
2011-03-07,235951,237177,226758,227984,225450.5781,145455
2011-03-08,226758,232274,226758,229823,227269.1563,70501
2011-03-09,229823,231661,227984,230436,227875.3281,90148
2011-03-10,229210,232274,228597,231661,229086.7031,150400
2011-03-11,231661,232274,226758,226758,224238.2031,134043
2011-03-14,227984,227984,215727,226758,224238.2031,171483
2011-03-15,227371,228597,220017,223081,220602.0625,164998
2011-03-16,226758,231661,225533,230436,227875.3281,128244
2011-03-17,229823,229823,221856,229210,226662.9531,168677
2011-03-18,227371,231048,224920,229823,227269.1563,142625
2011-03-21,229210,234726,227984,234726,232117.6719,99412
2011-03-22,232887,235339,231661,233500,230905.2813,78661
2011-03-23,235339,239016,233500,238403,235753.7969,166705
2011-03-24,238403,239016,235951,237177,234541.4063,93034
2011-03-25,237177,238403,229210,230436,227875.3281,272032
2011-03-28,232887,232887,225533,227371,224844.4063,162891
2011-03-29,227371,229823,226146,229210,226662.9531,144731
2011-03-30,226146,233500,226146,233500,230905.2813,197834
2011-03-31,232274,236564,231661,234726,232117.6719,178705
2011-04-01,237790,251273,237177,250660,247874.5625,367786
2011-04-04,250660,255563,248209,251273,248480.7813,142442
2011-04-05,246983,252499,244531,251886,249086.9688,111538
2011-04-06,251273,251886,246983,251886,249086.9688,115316
2011-04-07,249434,250660,245757,246983,244238.4688,85124
2011-04-08,245757,248821,242080,242080,239389.9531,151902
2011-04-11,245144,250660,244531,250047,247268.4219,248561
2011-04-12,250047,250660,239016,239629,236966.1719,142857
2011-04-13,239629,243306,237177,240241,237571.375,142368
2011-04-14,239629,243306,236564,242693,239996.125,133867
2011-04-15,241467,245144,240854,245144,242419.875,149360
2011-04-18,246370,246370,232887,236564,233935.2656,196595
2011-04-19,237177,245144,237177,243306,240602.3125,167129
2011-04-20,244531,250047,243306,250047,247268.4219,156004
2011-04-21,251273,255563,251273,254337,251510.7344,142372
2011-04-22,251886,254337,248209,253724,250904.5469,72866
2011-04-25,251886,253111,248209,248821,246056.0469,70213
2011-04-26,253111,255563,251273,255563,252723.1094,127531
2011-04-27,256176,262304,256176,262304,259389.2188,211600
2011-04-28,263530,264756,257402,257402,254541.6719,166529
2011-04-29,257402,260466,253724,260466,257571.625,148182
2011-05-02,260466,267820,260466,267820,264843.9063,157500
2011-05-03,264143,268433,263530,265982,263026.3125,85262
2011-05-04,267820,267820,256789,260466,257571.625,205487
2011-05-06,256789,260466,255563,258014,255146.8594,101649
2011-05-09,257402,259853,254337,254950,252116.9375,116886
2011-05-11,261079,261079,255563,256789,253935.5156,112612
2011-05-12,253724,253724,245144,245144,242419.875,230628
2011-05-13,245757,248209,245144,245144,242419.875,58673
2011-05-16,245144,248821,245144,245757,243026.0625,97003
2011-05-17,247596,251273,246370,246983,244238.4688,127456
2011-05-18,246983,247596,234726,235951,233329.0469,367668
2011-05-19,239016,239629,235339,239016,236359.9844,223547
2011-05-20,236564,239629,236564,237790,235147.6094,100706
2011-05-23,235339,236564,230436,231661,229086.7031,82143
2011-05-24,234726,235339,231048,231048,228480.5313,75101
2011-05-25,231048,235951,228597,235339,232723.8594,140522
2011-05-26,237790,238403,231048,231661,229086.7031,94681
2011-05-27,230436,234726,230436,231661,229086.7031,57282
2011-05-30,232274,234113,229823,231048,228480.5313,90594
2011-05-31,231048,238403,231048,235339,232723.8594,168424
2011-06-01,237177,237177,231661,237177,234541.4063,98080
2011-06-02,235339,235951,231661,232887,230299.0938,106203
2011-06-03,233500,236564,231661,234726,232117.6719,118485
2011-06-07,232887,237177,227984,235951,233329.0469,207082
2011-06-08,238403,240241,235951,239016,236359.9844,146736
2011-06-09,241467,241467,231661,232274,229692.9063,174976
2011-06-10,233500,234726,229210,230436,227875.3281,99795
2011-06-13,231661,245144,229823,245144,242419.875,297098
2011-06-14,245144,246983,241467,245144,242419.875,159500
2011-06-15,245757,245757,235339,240241,237571.375,152742
2011-06-16,239016,239016,234726,236564,233935.2656,74615
2011-06-17,236564,239629,235339,236564,233935.2656,85175
2011-06-20,235951,243919,234726,242080,239389.9531,94882
2011-06-21,242693,245144,239629,242080,239389.9531,61547
2011-06-22,244531,244531,241467,244531,241813.7031,87129
2011-06-23,240854,243919,234726,234726,232117.6719,157804
2011-06-24,234113,237177,232887,236564,233935.2656,135788
2011-06-27,235951,235951,231048,232887,230299.0938,90754
2011-06-28,234113,235951,232887,234726,232117.6719,61651
2011-06-29,235951,236564,231048,235339,232723.8594,109227
2011-06-30,234113,235951,231661,231661,229086.7031,91531
2011-07-01,235339,235951,231661,231661,229086.7031,108284
2011-07-04,233500,234113,227371,229823,227269.1563,255934
2011-07-05,230436,232887,229210,232274,229692.9063,145283
2011-07-06,232887,234726,230436,231661,229086.7031,132909
2011-07-07,232274,234113,230436,234113,231511.4688,181926
2011-07-08,235951,236564,234113,235339,232723.8594,118555
2011-07-11,235951,235951,231048,233500,230905.2813,83883
2011-07-12,231661,234113,227371,227371,224844.4063,96626
2011-07-13,228597,233500,227371,230436,227875.3281,144427
2011-07-14,230436,231661,223081,226146,223632.9844,207579
2011-07-15,226146,231661,226146,229823,227269.1563,198269
2011-07-18,232274,240241,231048,239629,236966.1719,341013
2011-07-19,240241,253111,239629,247596,244844.6406,540769
2011-07-20,247596,255563,245144,246370,243632.25,322209
2011-07-21,250660,258014,248821,257402,254541.6719,315123
2011-07-22,256789,261079,252499,256789,253935.5156,187308
2011-07-25,253724,254950,248821,253111,250298.3438,93962
2011-07-26,252499,263530,248821,260466,257571.625,236205
2011-07-27,261079,269046,253724,267207,264237.7188,169234
2011-07-28,262917,270272,261692,262304,259389.2188,320864
2011-07-29,262304,264143,257402,257402,254541.6719,161486
2011-08-01,258014,267207,258014,261079,258177.8125,245385
2011-08-02,261079,266594,257402,261692,258784.0156,128171
2011-08-03,258627,266594,254337,259240,256359.25,209761
2011-08-04,258014,265982,251273,254337,251510.7344,237328
2011-08-05,252499,252499,232887,244531,241813.7031,277617
2011-08-08,237790,248821,231661,232887,230299.0938,247076
2011-08-09,230436,231661,206534,214501,212117.4063,403154
2011-08-10,223081,237177,220630,234726,232117.6719,404674
2011-08-11,218178,247596,218178,232274,229692.9063,487013
2011-08-12,232887,234726,216953,217566,215148.3438,548096
2011-08-16,223081,223694,216340,217566,215148.3438,354824
2011-08-17,217566,224307,212050,218178,215753.5313,355357
2011-08-18,221243,235339,220017,233500,230905.2813,461972
2011-08-19,231048,244531,227371,228597,226056.7656,377441
2011-08-22,230436,240854,219404,234113,231511.4688,190786
2011-08-23,239016,242080,231661,237790,235147.6094,217159
2011-08-24,237790,250660,230436,245144,242419.875,217618
2011-08-25,242693,251273,241467,242693,239996.125,160786
2011-08-26,238403,241467,232274,236564,233935.2656,163611
2011-08-29,237790,239016,232274,232887,230299.0938,155601
2011-08-30,234113,243919,232887,239016,236359.9844,152123
2011-08-31,241467,257402,239016,254950,252116.9375,222947
2011-09-01,255563,266594,252499,254337,251510.7344,256733
2011-09-02,252499,267207,251273,258014,255146.8594,218304
2011-09-05,257402,265982,253111,260466,257571.625,196432
2011-09-06,258014,272723,257402,264756,261813.9531,400315
2011-09-07,268433,269659,261692,269046,266056.2813,229755
2011-09-08,266594,268433,254950,259853,256965.4375,253352
2011-09-09,256176,259240,250660,254337,251510.7344,143576
2011-09-14,254950,254950,243919,249434,246662.2344,178184
2011-09-15,254337,258627,248209,251273,248480.7813,123892
2011-09-16,254950,261079,251886,252499,249693.1719,158757
2011-09-19,255563,261079,252499,258014,255146.8594,134418
2011-09-20,258014,269046,255563,266594,263631.5625,142567
2011-09-21,264143,279464,261692,275787,272722.3438,238432
2011-09-22,272723,281303,270272,275787,272722.3438,155137
2011-09-23,270884,277626,261692,264143,261207.75,222487
2011-09-26,265982,271497,249434,260466,257571.625,257389
2011-09-27,262917,269046,253111,264756,261813.9531,219178
2011-09-28,263530,270884,259240,266594,263631.5625,122130
2011-09-29,266594,277626,262917,270884,267873.8438,132161
2011-09-30,270884,294786,267207,278239,275147.125,228525
2011-10-04,273949,286819,273336,278239,275147.125,280494
2011-10-05,283755,296625,276400,284367,281207.0625,313508
2011-10-06,292947,292947,283755,289883,286661.7188,209450
2011-10-07,286819,294173,269659,271497,268480.0625,391449
2011-10-10,267820,278239,267820,275787,272722.3438,122414
2011-10-11,276400,281916,269046,275787,272722.3438,241406
2011-10-12,275174,286206,274562,283755,280601.8125,134508
2011-10-13,283142,296012,281916,281916,278783.25,219314
2011-10-14,286206,306430,284367,300302,296964.9375,320282
2011-10-17,302753,315623,299689,305818,302419.6875,253827
2011-10-18,302753,313785,299689,301527,298176.375,194308
2011-10-19,302753,319300,296625,312559,309085.8125,230364
2011-10-20,311333,313172,289270,291109,287874.1563,301460
2011-10-21,291109,296625,283755,286819,283631.7813,314700
2011-10-24,290496,295399,285593,295399,292116.4375,205176
2011-10-25,294173,300302,288657,294786,291510.25,147532
2011-10-26,294786,297237,286819,289883,286661.7188,146192
2011-10-27,292335,300302,291109,291109,287874.1563,205995
2011-10-28,290496,292947,273949,283755,280601.8125,353478
2011-10-31,280077,285593,277013,285593,282419.4063,115481
2011-11-01,287432,288045,280077,281916,278783.25,100430
2011-11-02,280690,288657,279464,285593,282419.4063,119355
2011-11-03,284980,286206,278239,279464,276358.5625,108997
2011-11-04,286819,286819,281303,286206,283025.625,94020
2011-11-07,289270,295399,277626,280690,277570.8438,131783
2011-11-08,281303,287432,278852,283755,280601.8125,66354
2011-11-09,284980,297850,284980,297850,294540.2188,151322
2011-11-10,288657,298463,283142,283142,279995.6563,226726
2011-11-11,286206,295399,281303,290496,287267.9063,120424
2011-11-14,294173,299076,293560,295399,292116.4375,98382
2011-11-15,297237,307656,296625,303366,299994.9063,158328
2011-11-16,308269,310108,294173,296625,293328.7813,120753
2011-11-17,300302,302753,292947,302753,299388.6875,71942
2011-11-18,295399,299076,291109,291109,287874.1563,128327
2011-11-21,293560,293560,281916,285593,282419.4063,88274
2011-11-22,280690,300915,280690,297237,293934,107433
2011-11-23,300915,300915,285593,287432,284238,99585
2011-11-24,290496,299076,287432,291722,288480.25,76008
2011-11-25,294173,302753,289883,300915,297571.1563,109825
2011-11-28,304592,308882,296625,303366,299994.9063,91509
2011-11-29,303366,312559,301527,308269,304843.4063,185245
2011-11-30,303979,308269,302140,303979,300601.125,136760
2011-12-01,311333,311333,269046,278239,275147.125,795860
2011-12-02,278239,281916,275787,280690,277570.8438,294352
2011-12-05,282529,284367,278239,283755,280601.8125,136668
2011-12-06,281916,286819,281303,283755,280601.8125,190794
2011-12-07,283755,285593,270272,272110,269086.2813,285101
2011-12-08,270884,278239,270884,275787,272722.3438,171386
2011-12-09,272110,273336,263530,264756,261813.9531,191522
2011-12-12,268433,279464,266594,278239,275147.125,132263
2011-12-13,275787,280690,273336,278852,275753.2813,88253
2011-12-14,278852,278852,266594,267207,264237.7188,116348
2011-12-15,267207,273336,264756,264756,261813.9531,99613
2011-12-16,265982,270272,258627,266594,263631.5625,135160
2011-12-19,265369,267820,243306,256789,253935.5156,231412
2011-12-20,262304,262304,246983,247596,244844.6406,230403
2011-12-21,253724,272110,253111,272110,269086.2813,202588
2011-12-22,272110,274562,265369,270884,267873.8438,55635
2011-12-23,270884,273949,265982,269046,266056.2813,119152
2011-12-26,272110,272110,263530,264143,261207.75,49806
2011-12-27,264143,271497,259853,265982,263026.3125,81799
2011-12-28,269659,269659,256176,257402,255055.6563,120000
2011-12-29,256176,261692,253724,258627,256269.5,100386
2012-01-02,256176,262304,254337,256176,253840.8281,64924
2012-01-03,256789,269046,256789,269046,266593.5,105372
2012-01-04,273949,273949,265982,269046,266593.5,93711
2012-01-05,269659,271497,265369,265369,262950.0625,99969
2012-01-06,270272,271497,261079,265369,262950.0625,96298
2012-01-09,262917,269659,259240,264756,262342.625,81253
2012-01-10,267820,270884,264756,264756,262342.625,100745
2012-01-11,265369,270884,264756,269659,267200.9063,97543
2012-01-12,271497,272110,267820,272110,269629.625,106629
2012-01-13,272723,274562,269046,272110,269629.625,94529
2012-01-16,273949,274562,262304,269659,267200.9063,94069
2012-01-17,272110,275174,270272,274562,272059.2188,99796
2012-01-18,276400,278852,274562,278852,276310.0938,152513
2012-01-19,281303,282529,277626,281303,278738.8125,122279
2012-01-20,279464,280077,270884,273949,271451.8438,207555
2012-01-25,275174,275787,265982,265982,263557.4375,204999
2012-01-26,267207,271497,263530,269659,267200.9063,204021
2012-01-27,270884,270884,262304,265369,262950.0625,148731
2012-01-30,265982,269046,258014,258627,256269.5,194709
2012-01-31,264143,265369,254950,259853,257484.3125,185442
2012-02-01,260466,264756,254950,257402,255055.6563,212274
2012-02-02,258627,262917,256176,258014,255662.0781,189173
2012-02-03,261692,267207,259853,266594,264163.8438,179542
2012-02-06,267820,270884,265982,270272,267808.375,158390
2012-02-07,270272,270272,262304,267820,265378.6563,143412
2012-02-08,265982,268433,259853,261079,258699.1406,177926
2012-02-09,263530,265982,256176,260466,258091.75,204868
2012-02-10,258627,269046,254950,266594,264163.8438,243126
2012-02-13,266594,270884,263530,266594,264163.8438,107710
2012-02-14,265982,270272,262917,268433,265986.0938,113898
2012-02-15,272110,275787,268433,275787,273273.0938,137603
2012-02-16,273949,278239,270272,270884,268414.75,107478
2012-02-17,273949,275787,269046,269046,266593.5,117194
2012-02-20,269046,271497,264756,265369,262950.0625,103233
2012-02-21,265369,273336,265369,273336,270844.375,103105
2012-02-22,274562,289883,272723,283142,280561.0313,282445
2012-02-23,286206,294173,283755,294173,291491.5,315139
2012-02-24,288657,294173,284980,291109,288455.4375,190073
2012-02-27,294173,294173,282529,291722,289062.7813,184584
2012-02-28,288045,291722,282529,284980,282382.3125,144668
2012-02-29,283142,287432,279464,286206,283597.0938,138915
2012-03-02,287432,291722,277626,291109,288455.4375,219190
2012-03-05,286206,288045,282529,284980,282382.3125,84139
2012-03-06,286819,289270,278852,285593,282989.6563,121745
2012-03-07,286819,289270,283142,288657,286025.75,95126
2012-03-08,288657,289270,278239,278239,275702.75,173786
2012-03-09,280690,288045,279464,285593,282989.6563,134775
2012-03-12,284367,296625,283755,296012,293313.7188,124373
2012-03-13,297237,301527,292335,292335,289670.2813,120702
2012-03-14,292335,297237,288657,289270,286633.1875,122394
2012-03-15,289270,293560,288045,290496,287848,83625
2012-03-16,290496,292947,288045,288045,285419.3125,91412
2012-03-19,288045,294786,288045,292335,289670.2813,90025
2012-03-20,291722,300915,290496,292947,290276.6563,161281
2012-03-21,294786,305818,292947,305818,303030.3438,155325
2012-03-22,307043,307656,288045,299689,296957.2188,173291
2012-03-23,296625,307656,296012,302140,299385.8438,124633
2012-03-26,306430,315623,257402,307656,304851.5938,202795
2012-03-27,315623,327268,312559,325429,322462.5625,206306
2012-03-28,324816,324816,313172,320526,317604.2813,183157
2012-03-29,320526,320526,308882,310720,307887.625,121486
2012-03-30,316849,321139,310720,318688,315783,101978
2012-04-02,324816,327268,313785,317462,314568.1875,119912
2012-04-03,317462,329106,315623,319913,316996.875,136570
2012-04-04,321752,323590,309495,310720,307887.625,112504
2012-04-05,316236,335848,313785,335848,332786.5625,196653
2012-04-06,335848,335848,326042,333396,330356.9375,96031
2012-04-09,333396,334009,326655,329106,326106.0313,75404
2012-04-10,328493,337073,319300,324816,321855.0938,101596
2012-04-12,318688,324816,310108,324203,321247.75,194631
2012-04-13,324816,325429,315010,321139,318211.6563,139608
2012-04-16,317462,320526,311946,317462,314568.1875,77086
2012-04-17,316849,323590,316236,321752,318819.0625,73516
2012-04-18,323590,325429,318075,322978,320033.875,102582
2012-04-19,324203,332171,322978,329719,326713.4688,111087
2012-04-20,330332,330945,326042,327268,324284.7813,52237
2012-04-23,330332,332783,315010,321139,318211.6563,100643
2012-04-24,322978,322978,305818,305818,303030.3438,141321
2012-04-25,307656,316236,307043,313172,310317.3125,78794
2012-04-26,318688,318688,308269,315623,312745.9375,99171
2012-04-27,313785,313785,303366,308269,305458.9688,167236
2012-04-30,308269,316236,304592,313785,310924.6875,141598
2012-05-02,313172,313785,306430,306430,303636.75,116342
2012-05-03,306430,312559,301527,312559,309709.9063,139778
2012-05-04,313172,313172,301527,302753,299993.2188,166650
2012-05-07,301527,306430,295399,299076,296349.7813,134020
2012-05-08,297850,299689,286819,292335,289670.2813,242031
2012-05-09,292335,311946,291722,311946,309102.4688,198158
2012-05-10,306430,313172,296625,300302,297564.625,173105
2012-05-11,297237,300302,288045,293560,290884.0313,146797
2012-05-14,294173,300915,292335,292335,289670.2813,140661
2012-05-15,289883,296012,282529,284367,281774.8438,115880
2012-05-16,283755,284367,275787,278239,275702.75,160080
2012-05-17,276400,280077,271497,272723,270237,146605
2012-05-18,273336,282529,264143,274562,272059.2188,186619
2012-05-21,279464,289270,277626,280690,278131.3438,137929
2012-05-22,281916,284367,271497,280690,278131.3438,148740
2012-05-23,286819,287432,277013,281916,279346.1875,117109
2012-05-24,282529,288045,278239,286819,284204.5625,103059
2012-05-25,286819,288045,278852,281916,279346.1875,101171
2012-05-29,280690,281303,273949,277626,275095.3125,144472
2012-05-30,280690,288657,275787,288657,286025.75,146858
2012-05-31,289883,297237,284367,297237,294527.5313,183578
2012-06-01,291109,297850,289270,294173,291491.5,149425
2012-06-04,288045,289883,280690,289270,286633.1875,179786
2012-06-05,289270,296012,287432,289270,286633.1875,117629
2012-06-07,297237,305205,294173,296625,293921.125,155125
2012-06-08,297237,308269,296625,305205,302422.9375,206861
2012-06-11,306430,308882,292947,295399,292706.2813,235655
2012-06-12,295399,303366,295399,299689,296957.2188,113640
2012-06-13,301527,302753,297237,300302,297564.625,125575
2012-06-14,300302,305205,294173,300302,297564.625,200555
2012-06-15,301527,302140,294786,297850,295134.9688,115369
2012-06-18,299689,302140,294786,297237,294527.5313,100697
2012-06-19,298463,305205,298463,302140,299385.8438,135298
2012-06-20,306430,307043,303366,303366,300600.7188,122739
2012-06-21,300915,308269,300915,305205,302422.9375,128113
2012-06-22,304592,304592,291722,294786,292098.875,185842
2012-06-25,294173,294786,287432,289270,286633.1875,121418
2012-06-26,288045,289883,281916,286819,284204.5625,153027
2012-06-27,286819,297237,281916,297237,294527.5313,182702
2012-06-28,299076,305205,294786,300302,297564.625,135789
2012-06-29,296012,306430,296012,306430,303636.75,116291
2012-07-02,300302,302140,297237,299076,296349.7813,127535
2012-07-03,298463,306430,298463,302753,299993.2188,140129
2012-07-04,306430,316849,305818,315623,312745.9375,235391
2012-07-05,312559,319913,312559,319913,316996.875,90928
2012-07-06,319913,319913,311333,315623,312745.9375,130166
2012-07-09,315623,323590,309495,322978,320033.875,177808
2012-07-10,315623,318075,305818,311333,308495.0625,233604
2012-07-11,308882,313785,307656,310720,307887.625,90689
2012-07-12,311333,316236,302140,302140,299385.8438,130499
2012-07-13,307656,314398,304592,311333,308495.0625,162599
2012-07-16,316849,318688,309495,310108,307281.2188,116173
2012-07-17,313785,315010,306430,307043,304244.1875,99142
2012-07-18,307043,314398,303979,311333,308495.0625,82029
2012-07-19,316849,329719,313172,329719,326713.4688,240922
2012-07-20,327268,334009,325429,326042,323069.9688,136432
2012-07-23,323590,332783,318688,332171,329143.0938,113192
2012-07-24,332783,334009,322365,329106,326106.0313,149762
2012-07-25,323590,330945,322978,327268,324284.7813,93559
2012-07-26,323590,327268,318075,318075,315175.625,153691
2012-07-27,321139,337686,320526,337073,334000.4063,172911
2012-07-30,334622,337073,326042,330332,327320.8438,171892
2012-07-31,327880,349943,323590,337073,334000.4063,239653
2012-08-01,333396,344428,333396,339525,336430.0625,81544
2012-08-02,341976,349331,334009,335235,332179.1875,97356
2012-08-03,337686,346266,334622,335848,332786.5625,140046
2012-08-06,338912,340751,327880,333396,330356.9375,188624
2012-08-07,329106,329719,316849,321752,318819.0625,278066
2012-08-08,321752,325429,319913,323590,320640.3438,230340
2012-08-09,322365,324816,314398,322978,320033.875,353088
2012-08-10,318075,319300,305818,307043,304244.1875,501216
2012-08-13,307043,308882,298463,302140,299385.8438,341702
2012-08-14,305205,311333,303979,311333,308495.0625,337509
2012-08-16,315010,317462,311333,315010,312138.5313,183126
2012-08-17,315010,316849,312559,315010,312138.5313,143072
2012-08-20,317462,322365,316236,321752,318819.0625,128884
2012-08-21,322978,324203,318075,321139,318211.6563,132769
2012-08-22,322978,324816,319913,320526,317604.2813,120651
2012-08-23,322365,328493,322365,327268,324284.7813,207616
2012-08-24,320526,324816,315010,317462,314568.1875,203184
2012-08-27,322365,326042,321752,325429,322462.5625,124282
2012-08-28,328493,331558,319913,319913,316996.875,136863
2012-08-29,319913,322365,313785,317462,314568.1875,213117
2012-08-30,315010,322978,313172,322365,319426.5313,160448
2012-08-31,322365,322978,318075,318075,315175.625,114037
2012-09-03,317462,320526,308882,318688,315783,116480
2012-09-04,315010,327880,313172,324816,321855.0938,182288
2012-09-05,324816,329106,318688,318688,315783,102187
2012-09-06,319913,327880,319300,327880,324891.2188,121073
2012-09-07,328493,332783,321752,322978,320033.875,126964
2012-09-10,324816,325429,318075,318075,315175.625,63465
2012-09-11,319300,326042,316236,324816,321855.0938,71967
2012-09-12,325429,340751,324816,340138,337037.4688,243107
2012-09-13,339525,341363,335848,339525,336430.0625,178917
2012-09-14,338912,344428,337686,342589,339466.1563,217024
2012-09-17,337073,338299,325429,327268,324284.7813,224117
2012-09-18,327268,332171,326655,329719,326713.4688,82415
2012-09-19,332783,340751,330945,333396,330356.9375,126919
2012-09-20,335848,343202,333396,339525,336430.0625,91673
2012-09-21,340751,345041,337073,339525,336430.0625,109666
2012-09-24,340751,354846,338299,348718,345539.25,131159
2012-09-25,349943,357298,335235,337073,334000.4063,181219
2012-09-26,334622,335848,329719,331558,328535.6875,118160
2012-09-27,330332,343202,330332,338912,335822.6563,81557
2012-09-28,338912,358524,336461,356072,352826.25,292215
2012-10-02,356072,356685,342589,342589,339466.1563,194758
2012-10-04,340751,344428,335848,337073,334000.4063,258772
2012-10-05,341976,348718,337686,346879,343717,231394
2012-10-08,345653,348105,337686,340751,337644.9063,185628
2012-10-09,340751,343202,337073,337073,334000.4063,164757
2012-10-10,334622,339525,332171,332783,329749.5313,161935
2012-10-11,330332,343815,330332,339525,336430.0625,263285
2012-10-12,337686,339525,330332,330332,327320.8438,192409
2012-10-15,332171,338912,330945,338299,335215.25,203796
2012-10-16,338912,343202,332171,340138,337037.4688,132286
2012-10-17,339525,340138,330332,330332,327320.8438,206698
2012-10-18,330332,332171,312559,313785,310924.6875,436832
2012-10-19,310720,319300,307043,314398,311532.1563,336953
2012-10-22,307656,318688,307043,318688,315783,161297
2012-10-23,315010,319300,307656,312559,309709.9063,218659
2012-10-24,309495,324816,308269,318075,315175.625,365567
2012-10-25,318075,324816,315623,323590,320640.3438,150573
2012-10-26,312559,314398,299076,305205,302422.9375,514989
2012-10-29,308882,309495,304592,305818,303030.3438,130473
2012-10-30,308882,309495,300302,303366,300600.7188,163597
2012-10-31,305205,313785,303979,309495,306673.8125,121268
2012-11-01,308882,311333,304592,310108,307281.2188,174359
2012-11-02,312559,312559,305205,305205,302422.9375,136487
2012-11-05,305818,313172,305205,312559,309709.9063,163038
2012-11-06,312559,315010,310108,311946,309102.4688,122768
2012-11-07,312559,318688,308882,310720,307887.625,156060
2012-11-08,313785,321139,312559,318688,315783,320557
2012-11-09,317462,318688,310108,311946,309102.4688,200355
2012-11-12,315623,316236,308882,315010,312138.5313,140979
2012-11-13,316236,316236,306430,307656,304851.5938,136070
2012-11-14,311333,311333,284980,289270,286633.1875,476301
2012-11-15,283755,296012,282529,295399,292706.2813,269771
2012-11-16,295399,299689,291722,299076,296349.7813,178102
2012-11-19,296625,303366,296012,302753,299993.2188,74968
2012-11-20,311333,321752,311333,321752,318819.0625,280681
2012-11-21,324816,326655,317462,320526,317604.2813,288116
2012-11-22,324203,324203,317462,321139,318211.6563,154938
2012-11-23,319300,326655,318688,325429,322462.5625,229956
2012-11-26,326042,327268,320526,324816,321855.0938,116012
2012-11-27,324816,327268,312559,315623,312745.9375,258195
2012-11-28,313785,315623,306430,313785,310924.6875,213029
2012-11-29,316849,316849,307656,311333,308495.0625,195128
2012-11-30,309495,316236,308882,308882,306066.4063,188593
2012-12-03,313172,321139,310108,321139,318211.6563,126920
2012-12-04,318688,325429,316236,322978,320033.875,222476
